product1,product2,shared_attributes
45769.jpg,6538.jpg,7
15473.jpg,6538.jpg,7
6181.jpg,6538.jpg,7
9828.jpg,6538.jpg,7
36310.jpg,6538.jpg,7
5092.jpg,6538.jpg,7
4383.jpg,6538.jpg,7
3686.jpg,6538.jpg,7
53126.jpg,6538.jpg,7
5426.jpg,6538.jpg,7
57448.jpg,6538.jpg,7
3884.jpg,6538.jpg,7
6932.jpg,10504.jpg,7
5812.jpg,10504.jpg,7
27431.jpg,10504.jpg,7
9830.jpg,10504.jpg,7
5881.jpg,10504.jpg,7
11436.jpg,10504.jpg,7
41098.jpg,10504.jpg,7
36090.jpg,10504.jpg,7
5092.jpg,10504.jpg,7
3686.jpg,36310.jpg,7
30140.jpg,36310.jpg,7
40383.jpg,36310.jpg,7
5812.jpg,36310.jpg,7
22599.jpg,36310.jpg,7
41098.jpg,36310.jpg,7
6538.jpg,36310.jpg,7
5092.jpg,36310.jpg,7
5426.jpg,36310.jpg,7
30140.jpg,5092.jpg,7
15473.jpg,5092.jpg,7
22599.jpg,5092.jpg,7
41098.jpg,5092.jpg,7
6538.jpg,5092.jpg,7
10504.jpg,5092.jpg,7
36310.jpg,5092.jpg,7
3686.jpg,5092.jpg,7
45769.jpg,4383.jpg,7
31574.jpg,4383.jpg,7
57796.jpg,4383.jpg,7
40383.jpg,4383.jpg,7
6181.jpg,4383.jpg,7
6538.jpg,4383.jpg,7
57448.jpg,4383.jpg,7
38949.jpg,3686.jpg,7
36310.jpg,3686.jpg,7
41098.jpg,3686.jpg,7
6538.jpg,3686.jpg,7
5092.jpg,3686.jpg,7
46684.jpg,3686.jpg,7
4383.jpg,31574.jpg,7
32435.jpg,31574.jpg,7
38949.jpg,31574.jpg,7
41098.jpg,31574.jpg,7
58732.jpg,31574.jpg,7
57448.jpg,31574.jpg,7
46684.jpg,31574.jpg,7
6155.jpg,31574.jpg,7
31794.jpg,31574.jpg,7
6538.jpg,53126.jpg,7
6538.jpg,5426.jpg,7
36310.jpg,5426.jpg,7
6932.jpg,57448.jpg,7
40383.jpg,57448.jpg,7
45769.jpg,57448.jpg,7
41098.jpg,57448.jpg,7
9828.jpg,57448.jpg,7
6538.jpg,57448.jpg,7
4383.jpg,57448.jpg,7
31574.jpg,57448.jpg,7
23178.jpg,3884.jpg,7
6932.jpg,3884.jpg,7
40383.jpg,3884.jpg,7
38949.jpg,3884.jpg,7
9828.jpg,3884.jpg,7
6538.jpg,3884.jpg,7
46684.jpg,3884.jpg,7
34260.jpg,3884.jpg,7
31794.jpg,3884.jpg,7
32435.jpg,46684.jpg,7
48430.jpg,46684.jpg,7
3751.jpg,46684.jpg,7
