product_name,total_shared_attributes
" ""37478.jpg""",7
" ""25672.jpg""",7
" ""13054.jpg""",7
" ""25657.jpg""",7
" ""10181.jpg""",7
" ""48799.jpg""",7
" ""25615.jpg""",7
" ""10134.jpg""",7
" ""29905.jpg""",7
" ""40616.jpg""",7
" ""13641.jpg""",7
" ""54087.jpg""",7
" ""25308.jpg""",7
" ""51627.jpg""",7
" ""43470.jpg""",7
" ""37323.jpg""",7
" ""40512.jpg""",7
" ""46306.jpg""",7
" ""25319.jpg""",7
" ""30001.jpg""",7
" ""46500.jpg""",7
" ""40648.jpg""",7
" ""51625.jpg""",7
" ""40502.jpg""",7
" ""45003.jpg""",7
" ""30011.jpg""",7
" ""51623.jpg""",7
" ""37325.jpg""",7
" ""51656.jpg""",7
" ""33893.jpg""",7
" ""40527.jpg""",7
" ""Maxima_Adults-Women_Women_Black_Fashion_Winter_2016_Casual_Water_Resistant_Analogue_Watches_Accessor_0""",7
" ""40536.jpg""",7
" ""40559.jpg""",7
" ""40547.jpg""",7
" ""17430.jpg""",7
" ""45035.jpg""",7
" ""40564.jpg""",7
" ""29939.jpg""",7
" ""17434.jpg""",7
" ""17423.jpg""",7
" ""51650.jpg""",7
" ""37309.jpg""",7
" ""10609.jpg""",7
" ""29981.jpg""",7
" ""10738.jpg""",7
" ""49882.jpg""",7
" ""17417.jpg""",7
" ""17457.jpg""",7
" ""17459.jpg""",7
" ""45047.jpg""",7
" ""40528.jpg""",7
" ""54149.jpg""",7
" ""Titan_Adults-Women_Women_Maroon_Fashion_Winter_2016_Casual_30_m_Analogue_Watches_Accessories_Watches_1""",7
" ""30024.jpg""",7
" ""10706.jpg""",7
" ""48823.jpg""",7
" ""48749.jpg""",7
" ""33871.jpg""",7
" ""59459.jpg""",7
" ""33932.jpg""",7
" ""59455.jpg""",7
" ""33933.jpg""",7
" ""16771.jpg""",7
" ""46521.jpg""",7
" ""53871.jpg""",7
" ""44982.jpg""",7
" ""30072.jpg""",7
" ""46523.jpg""",7
" ""10135.jpg""",7
" ""41038.jpg""",7
" ""30081.jpg""",7
" ""44979.jpg""",7
" ""25607.jpg""",7
" ""41049.jpg""",7
" ""41050.jpg""",7
" ""46477.jpg""",7
" ""49861.jpg""",7
" ""28433.jpg""",7
" ""49904.jpg""",7
" ""29749.jpg""",7
" ""29763.jpg""",7
" ""51629.jpg""",7
" ""30039.jpg""",7
" ""48755.jpg""",7
" ""45126.jpg""",7
" ""59575.jpg""",7
" ""29756.jpg""",7
" ""29751.jpg""",7
" ""33916.jpg""",7
" ""10699.jpg""",7
" ""33922.jpg""",7
" ""10698.jpg""",7
" ""30055.jpg""",7
" ""37333.jpg""",7
" ""33918.jpg""",7
" ""30056.jpg""",7
" ""33881.jpg""",7
" ""44985.jpg""",7
" ""30065.jpg""",7
" ""33920.jpg""",7
" ""43186.jpg""",7
" ""46459.jpg""",7
" ""29496.jpg""",7
" ""19275.jpg""",7
" ""48959.jpg""",7
" ""58942.jpg""",7
" ""43158.jpg""",7
" ""43159.jpg""",7
" ""58625.jpg""",7
" ""43753.jpg""",7
" ""8132.jpg""",7
" ""48962.jpg""",7
" ""10392.jpg""",7
" ""43744.jpg""",7
" ""11564.jpg""",7
" ""45896.jpg""",7
" ""43710.jpg""",7
" ""8112.jpg""",7
" ""26330.jpg""",7
" ""58923.jpg""",7
" ""45898.jpg""",7
" ""26332.jpg""",7
" ""45899.jpg""",7
" ""52119.jpg""",7
